account_id,geo_match_count,geo_under_500_count,geo_between_501_1000_count,geo_between_1001_1599_count,geo_between_1600_1800_count,geo_proximity_score,connections,matched_locations,memo_values
ACCT01609,4,2,2,0,0,34,4,"Normal non-reference transaction location; Jiangsu Bangdeya New Material Technology Company, Changzhou, China",4
ACCT02277,3,1,0,1,1,15,5,Normal non-reference transaction location; PRC to Sinaloa Corridor,4
ACCT00499,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT00580,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT00500,2,1,0,0,1,12,2,Normal non-reference transaction location,2
ACCT02061,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT00501,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT00566,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT00502,2,1,1,0,0,17,2,"Normal non-reference transaction location; 216 Zhongshan East Rd, Shijiazhuang, Hebei, China",2
ACCT00898,2,0,2,0,0,14,3,Normal non-reference transaction location,3
ACCT00503,3,0,1,1,1,12,3,"Normal non-reference transaction location; Heroica Matamoros, Tamaulipas, Mexico",3
ACCT01703,3,0,0,2,1,8,3,"Normal non-reference transaction location; Heroica Matamoros, Tamaulipas, Mexico",2
ACCT00504,4,2,1,0,1,29,4,"Normal non-reference transaction location; Nogales, AZ",3
ACCT00505,1,0,0,1,0,3,1,"Matamoros, Tamaulipas, Mexico",1
ACCT00887,2,0,0,2,0,6,2,"Normal non-reference transaction location; Matamoros, Tamaulipas, Mexico",2
ACCT00506,2,0,1,0,1,9,2,Normal non-reference transaction location,2
ACCT00922,1,0,0,0,1,2,2,Normal non-reference transaction location,2
ACCT00507,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT00508,2,0,2,0,0,14,2,"Normal non-reference transaction location; Badiraguato, Sinaloa, Mexico",2
ACCT00509,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT00510,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT01142,2,1,0,1,0,13,2,"Normal non-reference transaction location; Hebei Blvd, Zhengding, Shijiazhuang, Hebei, China",2
ACCT00511,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT00512,3,1,2,0,0,24,4,"Normal non-reference transaction location; 5900 Highway 225, Deer Park, TX",4
ACCT01451,4,4,0,0,0,40,4,"Normal non-reference transaction location; 5900 Highway 225, Deer Park, TX",3
ACCT00513,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT01058,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT00514,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01596,2,0,0,1,1,5,3,"Normal non-reference transaction location; Juarez, Chihuahua, Mexico",3
ACCT00515,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01134,3,0,1,2,0,13,4,"Normal non-reference transaction location; Bridge of the Americas Port Entry, El Paso, TX; Paseo International South, San Diego, CA",4
ACCT00516,2,0,0,2,0,6,2,"Normal non-reference transaction location; Tamazula de Gordiano, Jalisco, Mexico",1
ACCT00692,5,2,0,2,1,28,5,"Brownsville, TX; Normal non-reference transaction location",4
ACCT00517,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT01886,2,0,2,0,0,14,2,"Normal non-reference transaction location; 2350 N Sam Houston Parkway East, Houston, TX",2
ACCT00518,3,0,3,0,0,21,3,Normal non-reference transaction location,2
ACCT02307,3,1,1,1,0,20,3,Normal non-reference transaction location,3
ACCT01116,3,3,0,0,0,30,3,"Normal non-reference transaction location; 2350 N Sam Houston Parkway East, Houston, TX",3
ACCT00520,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT01354,3,1,1,0,1,19,4,"Normal non-reference transaction location; Cadereyta Jimenez, Nuevo Leon, Mexico",4
ACCT00521,3,1,1,1,0,20,3,"Normal non-reference transaction location; Altamira, Tamaulipas, Mexico",3
ACCT02480,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT00522,2,0,1,0,1,9,2,"Normal non-reference transaction location; 5900 Highway 225, Deer Park, TX",1
ACCT00523,1,0,1,0,0,7,1,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China",1
ACCT01063,2,0,1,1,0,10,3,"Normal non-reference transaction location; Anliang Dongyi Financial Plaza, Hefei, Anhui, China",3
ACCT01563,2,0,2,0,0,14,2,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China; Normal non-reference transaction location",2
ACCT00525,1,1,0,0,0,10,1,"Hanhong Medicine Technology Company, Wuhan, China",1
ACCT00526,2,0,1,0,1,9,3,Normal non-reference transaction location,3
ACCT00527,0,0,0,0,0,0,2,,2
ACCT01583,1,0,0,1,0,3,2,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China",2
ACCT02175,2,0,2,0,0,14,2,Normal non-reference transaction location,2
ACCT00530,3,0,2,1,0,17,3,Normal non-reference transaction location,3
ACCT01431,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT00532,2,0,0,2,0,6,2,"Normal non-reference transaction location; Lazaro Cardenas Port, Michoacan, Mexico",2
ACCT00533,0,0,0,0,0,0,1,,1
ACCT00534,2,0,1,1,0,10,3,Normal non-reference transaction location,3
ACCT01165,4,1,1,2,0,23,4,Normal non-reference transaction location,4
ACCT00535,2,0,0,0,2,4,2,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China; Bay of Campeche, Veracruz, Mexico",2
ACCT00661,2,1,0,0,1,12,4,"Normal non-reference transaction location; Henan Ruiju Biotechnology, Zhengzhou, Henan, China",3
ACCT00536,3,1,0,1,1,15,3,Normal non-reference transaction location,3
ACCT01982,4,3,0,1,0,33,5,Normal non-reference transaction location,3
ACCT00537,2,0,2,0,0,14,2,Normal non-reference transaction location,2
ACCT02291,2,0,1,0,1,9,2,"Normal non-reference transaction location; 4215 Ketcham Street, Elmhurst, NY",2
ACCT00540,2,0,1,1,0,10,2,"Brownsville, TX; Normal non-reference transaction location",2
ACCT00672,3,2,0,1,0,23,3,"Brownsville, TX; Normal non-reference transaction location",3
ACCT00542,1,1,0,0,0,10,2,Normal non-reference transaction location,2
ACCT00543,2,2,0,0,0,20,2,"Normal non-reference transaction location; Av Central 450, Reynosa, Tamaulipas",2
ACCT00544,2,0,1,0,1,9,2,Normal non-reference transaction location,1
ACCT00545,2,0,1,1,0,10,2,"Normal non-reference transaction location; Bridge of the Americas Port Entry, El Paso, TX",1
ACCT02168,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT00546,2,1,0,0,1,12,3,Normal non-reference transaction location,3
ACCT00800,7,0,2,2,3,26,7,Normal non-reference transaction location,7
ACCT00547,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT00928,2,1,1,0,0,17,2,"Normal non-reference transaction location; Matamoros, Tamaulipas, Mexico",2
ACCT00549,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT02392,1,0,0,0,1,2,2,Normal non-reference transaction location,2
ACCT00550,2,0,0,1,1,5,3,"Normal non-reference transaction location; Lincoln/Juarez Bridge, Laredo, TX",2
ACCT00551,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01305,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT00552,3,1,0,1,1,15,3,Normal non-reference transaction location,3
ACCT00553,1,0,1,0,0,7,1,"Matamoros, Tamaulipas, Mexico",1
ACCT01463,2,0,1,0,1,9,2,"Normal non-reference transaction location; Matamoros, Tamaulipas, Mexico",2
ACCT00554,1,0,1,0,0,7,1,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China",1
ACCT00555,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT00710,2,0,1,0,1,9,3,Normal non-reference transaction location,3
ACCT00556,0,0,0,0,0,0,2,,2
ACCT02078,2,1,1,0,0,17,4,Normal non-reference transaction location,4
ACCT00557,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01892,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT00558,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT00727,4,3,0,0,1,32,4,Normal non-reference transaction location,3
ACCT01597,3,0,2,1,0,17,4,Normal non-reference transaction location,4
ACCT00561,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT00591,4,3,0,1,0,33,4,"Normal non-reference transaction location; 4215 Ketcham Street, Elmhurst, NY; Rancho la Lagunita, Mezquital, Durango",4
ACCT02343,2,0,0,2,0,6,2,Normal non-reference transaction location,2
ACCT01769,3,2,0,1,0,23,3,"Normal non-reference transaction location; Hebei Blvd, Zhengding, Shijiazhuang, Hebei, China",3
ACCT00565,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01021,5,3,0,0,2,34,5,"Normal non-reference transaction location; Cadereyta Jimenez, Nuevo Leon, Mexico",5
ACCT00567,3,0,3,0,0,21,3,"Normal non-reference transaction location; 216 Zhongshan East Rd, Shijiazhuang, Hebei, China; Lazaro Cardenas Port, Michoacan, Mexico",3
ACCT02384,3,0,3,0,0,21,3,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China; 4215 Ketcham Street, Elmhurst, NY; Lazaro Cardenas Port, Michoacan, Mexico",3
ACCT00568,2,0,0,0,2,4,3,Normal non-reference transaction location,3
ACCT01411,1,1,0,0,0,10,2,"Nogales, AZ",2
ACCT02140,3,0,1,1,1,12,3,"Normal non-reference transaction location; Manzanillo, Colima, Mexico",3
ACCT00570,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT01105,2,1,0,1,0,13,2,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China; 111 Jalnidhi Complex, Opp. Bahumali Building, Surat, Gujarat 395001",2
ACCT00572,4,1,1,1,1,22,4,"Normal non-reference transaction location; Nogales, AZ",4
ACCT01052,2,2,0,0,0,20,3,"Normal non-reference transaction location; Nogales, AZ",3
ACCT01520,3,1,1,1,0,20,3,"Normal non-reference transaction location; 7141 Office City Dr, Houston, TX; Tamazula de Gordiano, Jalisco, Mexico",2
ACCT00574,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT00575,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT00576,3,0,0,1,2,7,3,"Normal non-reference transaction location; Lincoln/Juarez Bridge, Laredo, TX",3
ACCT00578,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT01296,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT00579,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT02261,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT00581,3,1,2,0,0,24,4,Normal non-reference transaction location,3
ACCT02274,2,1,0,0,1,12,2,Normal non-reference transaction location,2
ACCT00582,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT00583,1,0,1,0,0,7,1,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China",1
ACCT00585,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT00813,3,2,0,1,0,23,3,Normal non-reference transaction location,3
ACCT00586,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT00656,3,0,3,0,0,21,4,"Normal non-reference transaction location; Matamoros, Tamaulipas, Mexico",3
ACCT01691,1,0,1,0,0,7,3,Normal non-reference transaction location,3
ACCT00588,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT01104,2,0,2,0,0,14,2,Normal non-reference transaction location,2
ACCT00590,3,0,2,1,0,17,3,"Mexicali, Baja California, Mexico; Normal non-reference transaction location",3
ACCT02401,2,0,1,1,0,10,2,"Normal non-reference transaction location; 4215 Ketcham Street, Elmhurst, NY",2
ACCT00592,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT02224,1,0,1,0,0,7,2,Normal non-reference transaction location,1
ACCT00593,1,0,0,1,0,3,1,"Mexicali, Baja California, Mexico",1
ACCT01976,3,1,0,1,1,15,3,"Mexicali, Baja California, Mexico; Normal non-reference transaction location",2
ACCT01566,3,2,1,0,0,27,3,"Normal non-reference transaction location; Henan Ruiju Biotechnology, Zhengzhou, Henan, China",3
ACCT00596,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT00843,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT00597,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01939,2,1,0,0,1,12,2,Normal non-reference transaction location,2
ACCT00598,2,1,0,0,1,12,2,"Normal non-reference transaction location; Heroica Matamoros, Tamaulipas, Mexico",2
ACCT01515,2,0,0,1,1,5,2,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China; Heroica Matamoros, Tamaulipas, Mexico",2
ACCT00600,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01855,2,1,1,0,0,17,2,"Normal non-reference transaction location; Cadereyta Jimenez, Nuevo Leon, Mexico",2
ACCT00601,2,1,0,0,1,12,3,Normal non-reference transaction location,3
ACCT00750,3,0,2,0,1,16,3,Normal non-reference transaction location,3
ACCT01075,2,0,0,1,1,5,3,"Hebei Blvd, Zhengding, Shijiazhuang, Hebei, China; Av Central 450, Reynosa, Tamaulipas",3
ACCT00603,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT00703,3,0,1,1,1,12,3,"Normal non-reference transaction location; Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",3
ACCT02173,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT00605,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT00606,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01222,3,0,1,1,1,12,3,Normal non-reference transaction location,3
ACCT00609,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT00610,1,1,0,0,0,10,2,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China",2
ACCT02278,2,1,0,1,0,13,2,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China; Normal non-reference transaction location",2
ACCT00611,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT00892,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT00613,3,0,0,3,0,9,3,Normal non-reference transaction location,3
ACCT00614,2,0,2,0,0,14,2,Normal non-reference transaction location,2
ACCT01767,2,0,1,1,0,10,2,Normal non-reference transaction location,1
ACCT00615,2,2,0,0,0,20,3,Normal non-reference transaction location,3
ACCT00617,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01919,3,0,0,2,1,8,3,Normal non-reference transaction location,3
ACCT00618,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT00764,3,0,3,0,0,21,3,Normal non-reference transaction location,3
ACCT01669,1,1,0,0,0,10,2,Normal non-reference transaction location,2
ACCT00620,1,0,1,0,0,7,1,"Bridge of the Americas Port Entry, El Paso, TX",1
ACCT00621,3,0,1,0,2,11,3,"San Ysidro Blvd, San Diego, CA; Normal non-reference transaction location",3
ACCT00622,1,0,1,0,0,7,2,"Jiangsu Bangdeya New Material Technology Company, Changzhou, China",2
ACCT02220,2,0,1,0,1,9,3,Normal non-reference transaction location,2
ACCT00623,2,0,0,2,0,6,2,Normal non-reference transaction location,2
ACCT01238,4,0,2,2,0,20,4,"Normal non-reference transaction location; Lincoln/Juarez Bridge, Laredo, TX; Bachigualato, Culiacan, Sinaloa",3
ACCT00624,1,0,0,0,1,2,2,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China",2
ACCT02488,3,1,1,0,1,19,3,"Xiamen Section, China Pilot Free Trade Zone; Henan Ruiju Biotechnology, Zhengzhou, Henan, China; Normal non-reference transaction location",3
ACCT01185,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT01915,3,2,1,0,0,27,3,Normal non-reference transaction location,3
ACCT00628,1,0,0,0,1,2,1,"Lincoln/Juarez Bridge, Laredo, TX",1
ACCT02074,2,0,1,0,1,9,2,"Brownsville, TX; Lincoln/Juarez Bridge, Laredo, TX",2
ACCT00629,1,1,0,0,0,10,1,"Tamazula de Gordiano, Jalisco, Mexico",1
ACCT02453,2,1,0,1,0,13,2,"Normal non-reference transaction location; Tamazula de Gordiano, Jalisco, Mexico",2
ACCT00630,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT00670,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT00631,6,2,2,2,0,40,6,"Normal non-reference transaction location; Bridge of the Americas Port Entry, El Paso, TX; Nogales, AZ",5
ACCT00632,3,0,1,1,1,12,5,Normal non-reference transaction location,4
ACCT01306,3,0,1,2,0,13,3,"Normal non-reference transaction location; Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",3
ACCT02191,2,1,0,1,0,13,3,Normal non-reference transaction location,3
ACCT00635,1,0,1,0,0,7,1,"Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",1
ACCT01226,2,0,2,0,0,14,2,"Normal non-reference transaction location; Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",2
ACCT00636,3,1,0,2,0,16,3,"Normal non-reference transaction location; Juarez, Chihuahua, Mexico; Tamazula de Gordiano, Jalisco, Mexico",3
ACCT00637,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT00638,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT02373,2,1,1,0,0,17,2,"Normal non-reference transaction location; San Ysidro Blvd, San Diego, CA",2
ACCT00639,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT00640,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT00641,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02489,4,0,1,3,0,16,4,"Normal non-reference transaction location; San Luis, AZ; Av Central 450, Reynosa, Tamaulipas",2
ACCT00642,3,1,0,1,1,15,3,"Normal non-reference transaction location; 4215 Ketcham Street, Elmhurst, NY; Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico",3
ACCT02116,2,2,0,0,0,20,3,"111 Jalnidhi Complex, Opp. Bahumali Building, Surat, Gujarat 395001; Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico",3
ACCT00643,2,2,0,0,0,20,2,"Hanhong Medicine Technology Company, Wuhan, China; PRC to Sinaloa Corridor",2
ACCT01094,2,1,0,0,1,12,2,"Normal non-reference transaction location; Hanhong Medicine Technology Company, Wuhan, China",2
ACCT00644,1,1,0,0,0,10,1,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China",1
ACCT01740,3,0,2,0,1,16,3,"Normal non-reference transaction location; Paseo International South, San Diego, CA",2
ACCT00646,1,0,0,0,1,2,2,"7141 Office City Dr, Houston, TX",2
ACCT01425,2,1,1,0,0,17,3,Normal non-reference transaction location,3
ACCT00647,1,0,1,0,0,7,1,"Tamazula de Gordiano, Jalisco, Mexico",1
ACCT01991,2,0,1,1,0,10,2,"Normal non-reference transaction location; Hebei Blvd, Zhengding, Shijiazhuang, Hebei, China",2
ACCT01131,2,1,1,0,0,17,2,"Normal non-reference transaction location; Av Central 450, Reynosa, Tamaulipas",2
ACCT00735,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT00652,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT00653,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01552,1,0,0,0,1,2,2,Normal non-reference transaction location,2
ACCT00654,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT00655,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT01614,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT01758,5,2,2,1,0,37,5,Normal non-reference transaction location,5
ACCT00657,1,0,1,0,0,7,1,"Rancho la Lagunita, Mezquital, Durango",1
ACCT00658,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01620,2,1,0,1,0,13,2,"Normal non-reference transaction location; Jiangsu Bangdeya New Material Technology Company, Changzhou, China",2
ACCT00659,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT00660,1,0,1,0,0,7,1,"Nogales, AZ",1
ACCT02302,3,0,1,2,0,13,3,"Normal non-reference transaction location; Nogales, AZ",2
ACCT00662,2,1,1,0,0,17,2,"Normal non-reference transaction location; 2350 N Sam Houston Parkway East, Houston, TX",2
ACCT00663,2,1,0,1,0,13,2,"Normal non-reference transaction location; Anliang Dongyi Financial Plaza, Hefei, Anhui, China",2
ACCT01278,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT00665,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT00691,5,2,0,3,0,29,5,Normal non-reference transaction location,5
ACCT00666,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01288,2,0,2,0,0,14,2,Normal non-reference transaction location,2
ACCT00667,3,3,0,0,0,30,3,Normal non-reference transaction location,3
ACCT02092,3,2,0,1,0,23,3,"Normal non-reference transaction location; San Ysidro Blvd, San Diego, CA",2
ACCT00668,1,0,1,0,0,7,1,"Rancho la Lagunita, Mezquital, Durango",1
