transaction_id,sender,receiver,amount,sender_lat,sender_lon,receiver_lat,receiver_lon,date,datetime_group,payment_type,geo_flag,sender_country,receiver_country,sender_city,receiver_city,route_corridor,merchant_name,merchant_type,country,market,geo_distance_band,geo_risk_points,latitude,longitude,location_id,location_address,location_category,memo
TX0000516,ACCT00516,ACCT00692,1216.1,21.842848,-107.035709,34.19486,-77.232838,2025-02-25,2025-02-25 05:42,bank_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,US,NONE,between_1001_1599m,3,27.394738,-116.555294,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0000517,ACCT00517,ACCT01886,3040.87,21.872367,-90.882194,32.119167,-100.799594,2025-02-13,2025-02-13 22:36,derivatives_trade,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,MX,SSE,between_501_1000m,7,31.039541,-87.838157,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000518,ACCT00518,ACCT02307,5656.31,30.074133,-83.686811,28.913883,-104.601526,2025-03-23,2025-03-23 14:51,remittance,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,PRC Chemical Supply Trading,chemical_supplier_prc,CA,NONE,between_501_1000m,7,31.60668,-104.691482,NONE,Normal non-reference transaction location,normal_location,chemical sample invoice
TX0000519,ACCT00519,ACCT01116,5550.12,31.245547,-85.644287,21.30191,-102.260594,2025-03-14,2025-03-14 13:39,cashapp,1,CA,CA,"2350 N Sam Houston Parkway East, Houston, TX","2350 N Sam Houston Parkway East, Houston, TX",us_intermediary_or_business_node,Everyday Fuel Stop,normal_fuel,CA,NONE,under_500m,10,29.936521,-95.349209,GEO025,"2350 N Sam Houston Parkway East, Houston, TX",us_intermediary_or_business_node,online order
TX0000520,ACCT00520,ACCT01354,6692.31,30.665251,-90.843372,22.870116,-90.664257,2025-04-07,2025-04-07 08:55,remittance,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Marketing Services LLC,possible_front_business,CN,NONE,between_1600_1800m,2,27.496345,105.304933,NONE,Normal non-reference transaction location,normal_location,industrial solvent order
TX0000521,ACCT00521,ACCT02480,4981.63,40.216116,-73.103214,35.245972,-97.950562,2025-04-03,2025-04-03 15:46,venmo,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,MX,NONE,under_500m,10,18.496384,-112.111507,NONE,Normal non-reference transaction location,normal_location,restaurant supply order
TX0000522,ACCT00522,ACCT00176,6169.4,19.559266,-82.954669,21.896964,-79.13015,2025-02-08,2025-02-08 08:36,equity_trade,1,HK,HK,"5900 Highway 225, Deer Park, TX","5900 Highway 225, Deer Park, TX",oil_refinery_or_fuel_location,Everyday Fuel Stop,normal_fuel,HK,TSX,between_501_1000m,7,29.697616,-95.112343,GEO004,"5900 Highway 225, Deer Park, TX",oil_refinery_or_fuel_location,equipment purchase
TX0000523,ACCT00523,ACCT01063,14891.43,39.386916,-84.661224,17.803651,-106.810253,2025-03-31,2025-03-31 10:25,equity_trade,1,US,US,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China","Anliang Dongyi Financial Plaza, Hefei, Anhui, China",prc_precursor_chemical_zone,Mexico Chemical Broker,chemical_broker_mx,US,LSE,between_501_1000m,7,38.873023,117.270888,GEO014,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China",prc_precursor_chemical_zone,logistics handling
TX0000524,ACCT00524,ACCT01563,7566.53,24.644887,-111.017541,29.877476,-82.388123,2025-04-07,2025-04-07 18:03,cashapp,1,HK,HK,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China","216 Zhongshan East Rd, Shijiazhuang, Hebei, China",prc_precursor_chemical_zone,Restaurant Services Group,restaurant,HK,NONE,between_501_1000m,7,38.038633,114.512441,GEO017,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China",prc_precursor_chemical_zone,fuel purchase
TX0000525,ACCT00525,ACCT00559,7469.98,33.087861,-98.750067,27.951062,-76.023339,2025-01-03,2025-01-03 04:21,equity_trade,1,MX,MX,"Hanhong Medicine Technology Company, Wuhan, China","Hanhong Medicine Technology Company, Wuhan, China",prc_precursor_chemical_zone,Campus Book Supply,education_retail,MX,NASDAQ,under_500m,10,30.592026,114.30478,GEO015,"Hanhong Medicine Technology Company, Wuhan, China",prc_precursor_chemical_zone,retail purchase
TX0000526,ACCT00526,ACCT00119,644.09,40.985641,-83.324231,19.180807,-85.70353,2025-01-28,2025-01-28 08:45,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Front Company Holdings,front_shell_company,US,NONE,outside_1800m,0,34.304443,-85.154252,NONE,Normal non-reference transaction location,normal_location,warehouse transfer
TX0000527,ACCT00527,ACCT01583,6718.06,39.347217,-109.905458,24.59979,-116.195354,2025-02-16,2025-02-16 20:34,venmo,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,MX,NONE,outside_1800m,0,19.225069,-101.320533,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0000528,ACCT00528,ACCT02175,6875.9,40.423951,-114.672974,37.521386,-79.167076,2025-02-28,2025-02-28 16:02,venmo,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,CN,NONE,between_501_1000m,7,22.899939,120.410285,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000529,ACCT00529,ACCT01043,5867.2,31.186463,-88.927796,37.399937,-109.343906,2025-02-01,2025-02-01 07:35,crypto_exchange,1,US,US,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China","Henan Ruiju Biotechnology, Zhengzhou, Henan, China",prc_precursor_chemical_zone,Fuel Transport Services,fuel_transport,US,NONE,under_500m,10,34.743966,113.630948,GEO012,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China",prc_precursor_chemical_zone,industrial solvent order
TX0000530,ACCT00530,ACCT00086,671.66,28.924045,-89.923868,38.69057,-100.123257,2025-04-13,2025-04-13 05:00,brokerage_transfer,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,MX,Euronext,between_1001_1599m,3,21.698327,-92.571291,NONE,Normal non-reference transaction location,normal_location,shipping payment
TX0000531,ACCT00531,ACCT01431,1342.17,39.921206,-83.412778,22.240791,-111.176436,2025-03-11,2025-03-11 02:09,cashapp,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Auto Parts Warehouse,auto_parts,US,NONE,between_501_1000m,7,26.141374,-76.569154,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0000532,ACCT00532,ACCT00439,18348.38,36.892057,-82.805006,25.930717,-104.676736,2025-01-29,2025-01-29 20:34,bank_transfer,1,US,US,"Lazaro Cardenas Port, Michoacan, Mexico","Lazaro Cardenas Port, Michoacan, Mexico",oil_smuggling_corridor,Cross Border Logistics Group,cross_border_logistics,US,NONE,between_1001_1599m,3,17.944214,-102.191045,GEO042,"Lazaro Cardenas Port, Michoacan, Mexico",oil_smuggling_corridor,fuel transport fee
TX0000533,ACCT00533,ACCT00240,6768.58,28.530597,-80.564126,29.498743,-83.082773,2025-02-19,2025-02-19 09:19,cashapp,1,HK,HK,"Matamoros, Tamaulipas, Mexico","Matamoros, Tamaulipas, Mexico",tamaulipas_texas_corridor,Tampa Grocery Market,normal_retail,HK,NONE,outside_1800m,0,25.846037,-97.503995,GEO033,"Matamoros, Tamaulipas, Mexico",tamaulipas_texas_corridor,invoice payment
TX0000534,ACCT00534,ACCT01165,6246.99,19.161142,-79.178462,27.716324,-80.857794,2025-01-21,2025-01-21 19:16,derivatives_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,US,NASDAQ,between_501_1000m,7,39.672585,-93.287458,NONE,Normal non-reference transaction location,normal_location,consulting fee
TX0000535,ACCT00535,ACCT00661,9739.72,39.447621,-93.108217,20.884132,-99.193157,2025-03-11,2025-03-11 10:12,derivatives_trade,1,CA,CA,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China","Henan Ruiju Biotechnology, Zhengzhou, Henan, China",prc_precursor_chemical_zone,Online Chemical Vendor,ecommerce_chemical_vendor,CA,NYSE,between_1600_1800m,2,34.75415,113.632537,GEO012,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China",prc_precursor_chemical_zone,chemical sample invoice
TX0000536,ACCT00536,ACCT01982,1562.39,17.019692,-114.652648,20.721261,-95.237133,2025-02-22,2025-02-22 23:05,derivatives_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,US,NASDAQ,under_500m,10,28.965315,-94.048951,NONE,Normal non-reference transaction location,normal_location,student expense
TX0000537,ACCT00537,ACCT00178,4475.91,31.908078,-96.981,27.670272,-99.56118,2025-02-24,2025-02-24 20:46,brokerage_transfer,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Tampa Grocery Market,normal_retail,HK,NASDAQ,between_501_1000m,7,22.425287,113.948417,NONE,Normal non-reference transaction location,normal_location,restaurant supply order
TX0000538,ACCT00538,ACCT00386,7582.05,32.275086,-83.620168,34.716179,-78.103251,2025-01-18,2025-01-18 10:28,venmo,1,US,US,"Bachigualato, Culiacan, Sinaloa","Bachigualato, Culiacan, Sinaloa",sinaloa_fentanyl_corridor,Auto Parts Warehouse,auto_parts,US,NONE,between_1001_1599m,3,24.765359,-107.469987,GEO021,"Bachigualato, Culiacan, Sinaloa",sinaloa_fentanyl_corridor,online order
TX0000539,ACCT00539,ACCT02291,20561.37,28.08904,-104.996113,28.000053,-75.532425,2025-02-15,2025-02-15 21:39,remittance,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Cross Border Logistics Group,cross_border_logistics,CA,NONE,between_501_1000m,7,41.174497,-114.372772,NONE,Normal non-reference transaction location,normal_location,fuel transport fee
TX0000540,ACCT00540,ACCT00672,7671.6,29.482003,-83.34224,17.013074,-78.523308,2025-02-21,2025-02-21 04:29,bank_transfer,1,CA,CA,"Brownsville, TX","Brownsville, TX",border_crossing_or_port_entry,Small Business Consulting,consulting,CA,NONE,between_1001_1599m,3,25.944697,-97.408189,GEO035,"Brownsville, TX",border_crossing_or_port_entry,online order
TX0000541,ACCT00541,ACCT00194,5062.03,38.867851,-75.235799,26.297662,-113.630887,2025-01-01,2025-01-01 06:02,brokerage_transfer,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,General Logistics LLC,logistics,CN,NYSE,between_501_1000m,7,32.735924,115.255937,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0000542,ACCT00542,ACCT00195,5140.25,25.230658,-99.012724,38.657285,-99.960883,2025-01-30,2025-01-30 08:58,remittance,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,US,NONE,outside_1800m,0,31.294315,-107.109839,NONE,Normal non-reference transaction location,normal_location,equipment purchase
TX0000543,ACCT00543,ACCT01359,2660.57,35.851217,-101.243556,22.348096,-98.331697,2025-01-31,2025-01-31 06:59,remittance,0,CA,CA,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,CA,NONE,under_500m,10,27.58935,-105.571315,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0000544,ACCT00544,ACCT00375,4239.93,34.556154,-90.213152,30.336441,-85.943553,2025-04-30,2025-04-30 02:59,crypto_exchange,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Suncoast Hardware,hardware,US,NONE,between_501_1000m,7,29.331199,-89.800712,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0000545,ACCT00545,ACCT02168,3898.13,25.558928,-111.648427,27.52065,-94.198402,2025-04-20,2025-04-20 20:03,brokerage_transfer,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,US,HKEX,between_1001_1599m,3,28.685137,-102.79229,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0000546,ACCT00546,ACCT00800,2090.22,39.472138,-94.915907,29.144662,-77.9669,2025-01-16,2025-01-16 16:13,equity_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,US,JPX,between_1600_1800m,2,39.695107,-73.921057,NONE,Normal non-reference transaction location,normal_location,retail purchase
TX0000547,ACCT00547,ACCT00928,3651.53,28.917537,-84.91507,27.624634,-100.949504,2025-03-03,2025-03-03 16:03,paypal,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,MX,NONE,under_500m,10,21.38806,-90.049948,NONE,Normal non-reference transaction location,normal_location,shipping payment
TX0000548,ACCT00548,ACCT00460,4548.79,32.925707,-104.927078,23.899756,-88.725201,2025-01-07,2025-01-07 17:38,derivatives_trade,1,US,US,"Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz","Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",veracruz_fuel_hub,Auto Parts Warehouse,auto_parts,US,JPX,between_501_1000m,7,17.981494,-94.526628,GEO022,"Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",veracruz_fuel_hub,invoice payment
TX0000549,ACCT00549,ACCT02392,6719.46,28.09093,-76.319638,35.014706,-94.189559,2025-03-01,2025-03-01 23:34,paypal,0,HK,HK,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Cross Border Logistics Group,cross_border_logistics,HK,NONE,outside_1800m,0,22.443952,114.339228,NONE,Normal non-reference transaction location,normal_location,logistics handling
TX0000550,ACCT00550,ACCT00468,742.6,36.705588,-84.795018,31.812683,-76.738605,2025-04-10,2025-04-10 02:36,venmo,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Restaurant Services Group,restaurant,MX,NONE,outside_1800m,0,22.048391,-116.647948,NONE,Normal non-reference transaction location,normal_location,restaurant supply order
TX0000551,ACCT00551,ACCT01305,4922.93,37.467951,-73.685851,24.37697,-88.915676,2025-01-25,2025-01-25 04:43,equity_trade,0,US,US,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Everyday Fuel Stop,normal_fuel,US,LSE,between_501_1000m,7,26.277124,-108.31487,NONE,Normal non-reference transaction location,normal_location,monthly services
TX0000552,ACCT00552,ACCT00847,1803.56,33.564971,-95.065435,31.390012,-92.424253,2025-02-21,2025-02-21 02:57,brokerage_transfer,0,CN,CN,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Small Business Consulting,consulting,CN,HKEX,under_500m,10,24.517496,111.357545,NONE,Normal non-reference transaction location,normal_location,fuel purchase
TX0000553,ACCT00553,ACCT01463,429.01,37.526248,-93.488398,27.123781,-83.54308,2025-02-14,2025-02-14 03:06,equity_trade,1,US,US,"Matamoros, Tamaulipas, Mexico","Matamoros, Tamaulipas, Mexico",tamaulipas_texas_corridor,Hardware Bulk Supply,hardware,US,NYSE,between_501_1000m,7,25.845038,-97.521345,GEO033,"Matamoros, Tamaulipas, Mexico",tamaulipas_texas_corridor,hazardous materials transport
TX0000554,ACCT00554,ACCT01228,4680.05,20.223702,-79.425322,37.9367,-106.151629,2025-02-22,2025-02-22 08:02,brokerage_transfer,1,US,US,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China","Anliang Dongyi Financial Plaza, Hefei, Anhui, China",prc_precursor_chemical_zone,Hardware Bulk Supply,hardware,US,JPX,between_501_1000m,7,38.875861,117.264327,GEO014,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China",prc_precursor_chemical_zone,logistics handling
TX0000555,ACCT00555,ACCT00710,6429.58,36.954384,-103.210693,34.966799,-97.584648,2025-03-06,2025-03-06 17:48,remittance,0,MX,MX,Normal non-reference transaction location,Normal non-reference transaction location,normal_location,Mobile Phone Payment,personal_transfer,MX,NONE,between_1600_1800m,2,29.835179,-109.648986,NONE,Normal non-reference transaction location,normal_location,shipping payment
